train_loss,epoch,step
604.9462280273438,0,49
94.65460205078125,1,99
75.43997955322266,2,149
65.22634887695312,3,199
58.93375015258789,4,249
53.07891082763672,4,299
50.26863479614258,5,349
46.64079284667969,6,399
44.074424743652344,7,449
41.34639358520508,8,499
38.97520446777344,9,549
37.129146575927734,9,599
36.34904479980469,10,649
33.24211502075195,11,699
32.50025177001953,12,749
31.818418502807617,13,799
30.4283447265625,13,849
29.96359634399414,14,899
28.497161865234375,15,949
28.45148277282715,16,999
27.10186195373535,17,1049
26.956958770751953,18,1099
25.825252532958984,18,1149
25.35009765625,19,1199
25.80866050720215,20,1249
24.51561737060547,21,1299
23.4658203125,22,1349
24.029409408569336,22,1399
23.533132553100586,23,1449
22.39091682434082,24,1499
21.579641342163086,25,1549
21.51825714111328,26,1599
21.466007232666016,27,1649
20.946264266967773,27,1699
20.290985107421875,28,1749
20.500812530517578,29,1799
20.28561782836914,30,1849
20.24448585510254,31,1899
19.408775329589844,31,1949
19.605419158935547,32,1999
19.345539093017578,33,2049
18.735000610351562,34,2099
18.322914123535156,35,2149
18.003597259521484,36,2199
18.299108505249023,36,2249
17.787988662719727,37,2299
17.70063591003418,38,2349
17.653413772583008,39,2399
17.877187728881836,40,2449
17.27707862854004,40,2499
17.249357223510742,41,2549
16.87472152709961,42,2599
16.971351623535156,43,2649
16.322917938232422,44,2699
16.363862991333008,45,2749
16.288698196411133,45,2799
15.865825653076172,46,2849
15.441832542419434,47,2899
15.39648151397705,48,2949
15.569986343383789,49,2999
15.177311897277832,49,3049
15.283086776733398,50,3099
16.330617904663086,51,3149
15.064482688903809,52,3199
15.412740707397461,53,3249
14.475545883178711,54,3299
14.979670524597168,54,3349
14.821394920349121,55,3399
14.217765808105469,56,3449
14.581670761108398,57,3499
14.647293090820312,58,3549
14.13306999206543,59,3599
14.078290939331055,59,3649
14.23656177520752,60,3699
14.484495162963867,61,3749
14.029667854309082,62,3799
13.796965599060059,63,3849
13.998584747314453,63,3899
14.185750007629395,64,3949
14.27082633972168,65,3999
13.48667049407959,66,4049
13.373696327209473,67,4099
13.392602920532227,68,4149
13.616415977478027,68,4199
13.248421669006348,69,4249
13.636459350585938,70,4299
12.848073959350586,71,4349
12.930091857910156,72,4399
12.515742301940918,72,4449
13.007181167602539,73,4499
12.904061317443848,74,4549
12.735422134399414,75,4599
13.244194984436035,76,4649
12.61120319366455,77,4699
12.381420135498047,77,4749
12.733963966369629,78,4799
12.268526077270508,79,4849
12.205131530761719,80,4899
12.31701946258545,81,4949
12.393782615661621,81,4999
12.279358863830566,82,5049
11.691115379333496,83,5099
12.198094367980957,84,5149
12.513420104980469,85,5199
11.740575790405273,86,5249
11.684575080871582,86,5299
11.70264720916748,87,5349
12.066450119018555,88,5399
11.717018127441406,89,5449
12.081090927124023,90,5499
11.404275894165039,90,5549
11.737399101257324,91,5599
11.626322746276855,92,5649
11.25871467590332,93,5699
12.200845718383789,94,5749
11.01282787322998,95,5799
11.636892318725586,95,5849
11.21773910522461,96,5899
11.762191772460938,97,5949
10.937370300292969,98,5999
11.555909156799316,99,6049
12.11327075958252,99,6099
10.954902648925781,100,6149
10.825711250305176,101,6199
10.986527442932129,102,6249
10.816596984863281,103,6299
11.288193702697754,104,6349
11.54294204711914,104,6399
11.774782180786133,105,6449
10.857234001159668,106,6499
10.730000495910645,107,6549
10.685863494873047,108,6599
10.60446548461914,109,6649
11.10352611541748,109,6699
10.40359878540039,110,6749
11.10837459564209,111,6799
10.70232105255127,112,6849
10.648040771484375,113,6899
10.41930103302002,113,6949
10.29857063293457,114,6999
10.423384666442871,115,7049
10.600668907165527,116,7099
10.567794799804688,117,7149
10.409143447875977,118,7199
10.577061653137207,118,7249
10.210367202758789,119,7299
10.13314437866211,120,7349
10.45193862915039,121,7399
10.274042129516602,122,7449
10.142229080200195,122,7499
10.466377258300781,123,7549
10.660346984863281,124,7599
10.047063827514648,125,7649
10.656696319580078,126,7699
9.934846878051758,127,7749
10.526434898376465,127,7799
10.187942504882812,128,7849
9.982341766357422,129,7899
10.49142074584961,130,7949
10.06711483001709,131,7999
9.981846809387207,131,8049
9.906083106994629,132,8099
9.323698043823242,133,8149
9.813607215881348,134,8199
9.823816299438477,135,8249
10.097558975219727,136,8299
9.511919975280762,136,8349
9.98778247833252,137,8399
9.684045791625977,138,8449
9.995792388916016,139,8499
9.670625686645508,140,8549
9.465752601623535,140,8599
10.21096134185791,141,8649
9.901374816894531,142,8699
9.605502128601074,143,8749
9.45209789276123,144,8799
9.408780097961426,145,8849
9.428398132324219,145,8899
9.454708099365234,146,8949
9.724869728088379,147,8999
9.9076509475708,148,9049
9.396347045898438,149,9099
9.582587242126465,149,9149
9.070493698120117,150,9199
9.434725761413574,151,9249
9.371512413024902,152,9299
8.962858200073242,153,9349
9.603782653808594,154,9399
9.525474548339844,154,9449
10.208235740661621,155,9499
9.234675407409668,156,9549
8.951391220092773,157,9599
9.416656494140625,158,9649
9.410866737365723,159,9699
9.046072959899902,159,9749
8.954691886901855,160,9799
9.059290885925293,161,9849
9.227705955505371,162,9899
9.24832534790039,163,9949
9.234977722167969,163,9999
8.876832008361816,164,10049
8.577783584594727,165,10099
8.877575874328613,166,10149
9.223947525024414,167,10199
8.696282386779785,168,10249
8.697452545166016,168,10299
8.857973098754883,169,10349
9.214451789855957,170,10399
8.528300285339355,171,10449
9.01541805267334,172,10499
9.065043449401855,172,10549
8.888490676879883,173,10599
9.026252746582031,174,10649
8.727571487426758,175,10699
8.979374885559082,176,10749
8.843186378479004,177,10799
8.7706937789917,177,10849
8.714396476745605,178,10899
8.5999116897583,179,10949
9.412635803222656,180,10999
8.60043716430664,181,11049
9.526318550109863,181,11099
9.180989265441895,182,11149
8.630748748779297,183,11199
8.530590057373047,184,11249
8.55115032196045,185,11299
8.578231811523438,186,11349
8.629596710205078,186,11399
8.537927627563477,187,11449
8.899381637573242,188,11499
8.262742042541504,189,11549
8.68461799621582,190,11599
8.605021476745605,190,11649
8.320982933044434,191,11699
8.522709846496582,192,11749
8.585482597351074,193,11799
8.252065658569336,194,11849
8.542014122009277,195,11899
8.628915786743164,195,11949
7.878267765045166,196,11999
8.315574645996094,197,12049
8.669642448425293,198,12099
8.565492630004883,199,12149
8.00670051574707,199,12199
8.290701866149902,200,12249
8.306489944458008,201,12299
8.517311096191406,202,12349
7.984325408935547,203,12399
8.070573806762695,204,12449
8.475934982299805,204,12499
7.949905872344971,205,12549
8.75400161743164,206,12599
8.032937049865723,207,12649
8.15153694152832,208,12699
8.827768325805664,209,12749
7.967036247253418,209,12799
8.253368377685547,210,12849
8.412912368774414,211,12899
8.742570877075195,212,12949
8.055401802062988,213,12999
8.11712646484375,213,13049
8.106799125671387,214,13099
8.472245216369629,215,13149
8.119107246398926,216,13199
8.163342475891113,217,13249
8.539905548095703,218,13299
7.9665913581848145,218,13349
7.925446510314941,219,13399
7.978973388671875,220,13449
7.830333709716797,221,13499
8.039946556091309,222,13549
8.055253982543945,222,13599
8.000296592712402,223,13649
8.431343078613281,224,13699
8.415067672729492,225,13749
7.885500431060791,226,13799
7.63748025894165,227,13849
8.035489082336426,227,13899
8.08790111541748,228,13949
7.909759998321533,229,13999
8.016948699951172,230,14049
8.282705307006836,231,14099
8.457151412963867,231,14149
7.860037326812744,232,14199
7.9075775146484375,233,14249
7.992816925048828,234,14299
8.20952033996582,235,14349
7.941606521606445,236,14399
8.2048978805542,236,14449
7.732898235321045,237,14499
7.953177452087402,238,14549
8.076784133911133,239,14599
7.949158668518066,240,14649
8.187880516052246,240,14699
7.262202262878418,241,14749
7.719701766967773,242,14799
7.888470649719238,243,14849
7.69858455657959,244,14899
8.396007537841797,245,14949
7.737509727478027,245,14999
7.617065906524658,246,15049
7.4213151931762695,247,15099
7.569070816040039,248,15149
7.489049911499023,249,15199
7.808830738067627,249,15249
7.91507625579834,250,15299
7.303466796875,251,15349
8.045633316040039,252,15399
7.507204532623291,253,15449
7.92823600769043,254,15499
7.463873863220215,254,15549
7.428529739379883,255,15599
7.619775295257568,256,15649
7.9957075119018555,257,15699
7.469431400299072,258,15749
7.4993672370910645,259,15799
7.586162090301514,259,15849
8.114954948425293,260,15899
7.93404483795166,261,15949
7.6136579513549805,262,15999
7.592808723449707,263,16049
8.442636489868164,263,16099
7.627091407775879,264,16149
7.335574626922607,265,16199
7.528135299682617,266,16249
7.3823065757751465,267,16299
7.2998809814453125,268,16349
7.77000617980957,268,16399
7.685460567474365,269,16449
7.1572418212890625,270,16499
7.574842929840088,271,16549
7.593024730682373,272,16599
6.96219539642334,272,16649
7.749783515930176,273,16699
7.638589382171631,274,16749
7.2570085525512695,275,16799
7.245959281921387,276,16849
7.5018463134765625,277,16899
7.221164226531982,277,16949
7.366072654724121,278,16999
7.518949508666992,279,17049
7.221640586853027,280,17099
7.510546684265137,281,17149
7.2889933586120605,281,17199
7.0987229347229,282,17249
7.066437721252441,283,17299
6.957803249359131,284,17349
7.114782810211182,285,17399
7.288872718811035,286,17449
7.406930446624756,286,17499
7.415782451629639,287,17549
7.296554088592529,288,17599
7.10910701751709,289,17649
7.065962791442871,290,17699
7.50002384185791,290,17749
7.49099063873291,291,17799
7.325552463531494,292,17849
7.2155303955078125,293,17899
7.915589332580566,294,17949
6.883335113525391,295,17999
7.544846057891846,295,18049
7.296133995056152,296,18099
7.5225324630737305,297,18149
7.113411903381348,298,18199
6.966497898101807,299,18249
6.957472324371338,299,18299
6.873291015625,300,18349
7.329400062561035,301,18399
6.89863395690918,302,18449
6.936578273773193,303,18499
7.201654434204102,304,18549
6.909849643707275,304,18599
7.051427364349365,305,18649
7.085046768188477,306,18699
7.357844352722168,307,18749
6.9715375900268555,308,18799
7.224745750427246,309,18849
6.670129776000977,309,18899
7.34184455871582,310,18949
7.680265426635742,311,18999
7.097465515136719,312,19049
6.7439351081848145,313,19099
7.592252254486084,313,19149
7.174567699432373,314,19199
6.768491744995117,315,19249
7.177844524383545,316,19299
6.887713432312012,317,19349
7.253452301025391,318,19399
7.083145618438721,318,19449
6.367663383483887,319,19499
6.943175792694092,320,19549
6.807089805603027,321,19599
6.727413177490234,322,19649
6.803030490875244,322,19699
6.740165710449219,323,19749
6.8542680740356445,324,19799
6.909332275390625,325,19849
6.971188545227051,326,19899
7.081940650939941,327,19949
7.076684951782227,327,19999
6.758624076843262,328,20049
7.683138847351074,329,20099
6.619942665100098,330,20149
6.993949890136719,331,20199
7.178112983703613,331,20249
7.379852771759033,332,20299
6.88328218460083,333,20349
6.777519226074219,334,20399
6.992713928222656,335,20449
6.651934623718262,336,20499
7.0576677322387695,336,20549
7.04940128326416,337,20599
7.1671857833862305,338,20649
7.266533374786377,339,20699
6.91971492767334,340,20749
6.8053693771362305,340,20799
6.692873477935791,341,20849
6.833974838256836,342,20899
6.922672748565674,343,20949
6.739701271057129,344,20999
6.926909446716309,345,21049
6.570913791656494,345,21099
7.118578910827637,346,21149
